College_ID,Academic Program Name,Quota,Special Quota,Seat Type,Gender,Round,Opening Rank,Closing Rank
61,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,5013,5300
61,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4113,4606
61,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7628,7890
61,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,830,1144
61,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1108,2348
61,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1893,2560
61,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4488,5238
61,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4492,5092
61,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8096,8096
61,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2639,3741
61,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6246,7249
61,"Physics with Specialization (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,5202,5282
6,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1418,2214
6,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3952,4623
6,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2683,3252
6,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6477,7242
6,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1331,1886
6,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3839,5201
6,"Chemistry (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,3796,4377
6,"Chemistry (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6024,7164
6,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1774,2562
6,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4702,5512
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,90,155
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,285,480
6,"Earth Sciences (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,3943,4465
6,"Earth Sciences (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8624,8655
6,"Economics (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,937,1971
6,"Economics (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,2414,4257
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,356,684
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1702,2367
6,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2424,2924
6,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6067,6446
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,309,681
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1558,2314
6,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,929,1498
6,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3369,4501
6,"Physics (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,2995,3582
6,"Physics (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7197,7850
6,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,634,792
6,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,2453,2497
62,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1307,1640
62,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1705,3978
62,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,1752,1957
62,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,2566,3384
62,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,5728,6848
62,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,3502,4204
62,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,7194,8172
62,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1275,2073
62,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,2768,4256
62,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1662,2427
62,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3801,4883
62,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,37,88
62,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,162,207
62,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,137,535
62,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,650,1467
62,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,1314,2294
62,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,3099,5131
62,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1101,1417
62,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3448,4721
62,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,573,1229
62,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1965,3765
62,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2233,2674
62,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4964,5222
62,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2618,3221
62,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,5882,6382
62,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,2245,2752
62,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,6524,6524
7,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3391,3883
7,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,5508,6282
7,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3771,4105
7,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7248,7656
7,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,446,608
7,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1078,1098
7,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,631,728
7,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,2969,2969
7,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1453,1858
7,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4399,4443
7,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,1904,2160
7,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,4745,4745
7,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4218,4728
7,"Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8607,8826
7,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2744,3215
7,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6495,6509
63,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1065,1406
63,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3148,3326
63,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3173,4578
63,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7377,8122
63,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3330,4610
63,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7614,8109
63,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,571,1007
63,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,2463,2784
63,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1610,2376
63,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4711,5616
63,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4460,4905
63,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8131,8874
63,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,,OBC-NCL,Gender-Neutral,5,1628,2152
63,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4548,5503
63,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2836,3673
63,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6213,7818
63,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4722,5109
63,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8166,8399
8,"Architecture (5 Years, Bachelor of Architecture)",AI,,OBC-NCL,Gender-Neutral,5,4541,5783
8,"Architecture (5 Years, Bachelor of Architecture)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6716,6716
8,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3014,3392
8,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6943,7360
8,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1663,2286
8,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4555,5335
8,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,3087,4726
8,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,8639,8708
8,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1801,2793
8,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4495,5949
8,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,156,213
8,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,488,611
8,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,328,416
8,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,780,1064
8,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,2838,3227
8,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,6814,7103
8,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,629,961
8,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1562,2556
8,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,382,590
8,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1220,1491
8,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1995,2648
8,"Engineering Physics (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,5823,6622
8,"Geological Technology (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Gender-Neutral,5,4054,4294
8,"Geological Technology (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8550,8597
8,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3353,4002
8,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,8064,8384
8,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,722,834
8,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,2280,2534
8,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1091,1713
8,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3169,4824
8,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,2345,3168
8,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,5572,6725
8,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Gender-Neutral,5,3424,4122
8,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,,OBC-NCL,Female-only (including Supernumerary),5,8419,8603
8,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1942,2918
8,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,5951,6453
9,"Applied Geology (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Gender-Neutral,5,5159,5264
9,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Gender-Neutral,5,5166,5209
9,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,9026,9026
9,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3543,3865
9,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,6902,7135
9,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,3565,4133
9,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,7383,7480
9,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,561,1050
9,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,1350,2384
9,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1895,2541
9,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,4788,5481
9,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Gender-Neutral,5,1107,1872
9,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,OBC-NCL,Female-only (including Supernumerary),5,3343,3846
